open,high,low,close,volume,amount,timestamps
1340.38,1344.0699,1338.12,1343.01,1966450048.0,2640962078964.48,2011-02-18
1338.91,1338.91,1312.33,1315.4399,1322780032.0,1740037633016.077,2011-02-22
1315.4399,1317.91,1299.55,1307.4,1330339968.0,1739286474163.2002,2011-02-23
1307.09,1310.91,1294.26,1306.1,1222899968.0,1597229648204.7998,2011-02-24
1307.34,1320.61,1307.34,1319.88,3836029952.0,5063099213045.761,2011-02-25
1321.61,1329.38,1320.55,1327.22,1252850048.0,1662807640706.56,2011-02-28
1328.64,1332.09,1306.14,1306.33,1180419968.0,1542018016797.44,2011-03-01
1305.47,1314.1899,1302.58,1308.4399,1025000000.0,1341150897500.0,2011-03-02
1312.37,1332.28,1312.37,1330.97,4340469760.0,5777035036467.2,2011-03-03
1330.73,1331.08,1312.59,1321.15,4223739904.0,5580193974169.601,2011-03-04
1322.72,1327.6801,1303.99,1310.13,3964730112.0,5194311861634.561,2011-03-07
1311.05,1325.74,1306.86,1321.8199,4531420160.0,5989721342749.184,2011-03-08
1319.92,1323.21,1312.27,1320.02,3709519872.0,4896640421437.439,2011-03-09
1315.72,1315.72,1294.21,1295.11,4723019776.0,6116830142095.359,2011-03-10
1293.4301,1308.35,1291.99,1304.28,3740400128.0,4878529078947.84,2011-03-11
1301.1899,1301.1899,1286.37,1296.39,4050370048.0,5250859226526.721,2011-03-14
1288.46,1288.46,1261.12,1281.87,5201399808.0,6667518371880.959,2011-03-15
1279.46,1280.91,1249.05,1256.88,5832999936.0,7331380959559.681,2011-03-16
1261.61,1278.88,1261.61,1273.72,4134949888.0,5266768371343.36,2011-03-17
1276.71,1288.88,1276.1801,1279.21,4685499904.0,5993738332195.84,2011-03-18
1281.65,1300.58,1281.65,1298.38,4223729920.0,5484006453529.601,2011-03-21
1298.29,1299.35,1292.7,1293.77,3576549888.0,4627232948597.76,2011-03-22
1292.1899,1300.51,1284.05,1297.54,3842350080.0,4985602922803.2,2011-03-23
1300.61,1311.34,1297.74,1309.66,4223739904.0,5531663202672.641,2011-03-24
1311.8,1319.1801,1310.15,1313.8,4223739904.0,5549149485875.2,2011-03-25
1315.45,1319.74,1310.1899,1310.1899,2465819904.0,3230692333439.77,2011-03-28
1309.37,1319.45,1305.26,1319.4399,3482579968.0,4595054964719.924,2011-03-29
1321.89,1331.74,1321.89,1328.26,3809570048.0,5060099511956.4795,2011-03-30
1327.4399,1329.77,1325.03,1325.83,3566269952.0,4728267690460.16,2011-03-31
1329.48,1337.85,1328.89,1332.41,4223739904.0,5627753285488.641,2011-04-01
1333.5601,1336.74,1329.1,1332.87,4223739904.0,5629696205844.4795,2011-04-04
1332.03,1338.21,1330.03,1332.63,3852280064.0,5133663981688.32,2011-04-05
1335.9399,1339.38,1331.09,1335.54,4223739904.0,5640973591388.16,2011-04-06
1334.8199,1338.8,1326.5601,1333.51,4005600000.0,5341507656000.0,2011-04-07
1336.16,1339.46,1322.9399,1328.17,3582810112.0,4758580906455.04,2011-04-08
1329.01,1333.77,1321.0601,1324.46,3478970112.0,4607756754539.5205,2011-04-11
1321.96,1321.96,1309.51,1314.16,4275490048.0,5618678001479.681,2011-04-12
1314.03,1321.35,1309.1899,1314.41,3850860032.0,5061608934661.12,2011-04-13
1311.13,1316.79,1302.42,1314.52,3872630016.0,5090649608632.32,2011-04-14
1314.54,1322.88,1313.6801,1319.6801,4223739904.0,5573985498884.711,2011-04-15
1313.35,1313.35,1294.7,1305.14,4223739904.0,5512571898306.561,2011-04-18
1305.99,1312.7,1303.97,1312.62,3886299904.0,5101234979988.4795,2011-04-19
1319.12,1332.66,1319.12,1330.36,4236280064.0,5635777545943.04,2011-04-20
1333.23,1337.49,1332.83,1337.38,3587239936.0,4797502945607.681,2011-04-21
1337.14,1337.55,1331.47,1335.25,2142130048.0,2860279146592.0,2011-04-25
1336.75,1349.55,1336.75,1347.24,3908059904.0,5265094625064.96,2011-04-26
1348.4301,1357.49,1344.25,1355.66,4051569920.0,5492551277747.2,2011-04-27
1353.86,1361.71,1353.6,1360.48,4036819968.0,5492012830064.64,2011-04-28
1360.14,1364.5601,1358.6899,1363.61,3479069952.0,4744094577246.72,2011-04-29
1365.21,1370.58,1358.59,1361.22,3846249984.0,5235592403220.48,2011-05-02
1359.76,1360.84,1349.52,1356.62,4223739904.0,5730010028564.4795,2011-05-03
1355.9,1355.9,1341.5,1347.3199,4223739904.0,5690728825083.289,2011-05-04
1344.16,1348.0,1329.17,1335.1,3846249984.0,5135128353638.399,2011-05-05
1340.24,1354.36,1335.58,1340.2,4223739904.0,5660656219340.8,2011-05-06
1340.2,1349.4399,1338.64,1346.29,4265250048.0,5742263487121.92,2011-05-09
1348.34,1359.4399,1348.34,1357.16,4223739904.0,5732290848112.641,2011-05-10
1354.51,1354.51,1336.36,1342.08,3846249984.0,5161975178526.72,2011-05-11
1339.39,1351.05,1332.03,1348.65,3777210112.0,5094134417548.801,2011-05-12
1348.6899,1350.47,1333.36,1337.77,3426660096.0,4584083076625.92,2011-05-13
1334.77,1343.33,1327.3199,1329.47,3846249984.0,5113473966228.48,2011-05-16
1326.1,1330.42,1318.51,1328.98,4053969920.0,5387644944281.6,2011-05-17
1328.54,1341.8199,1326.59,1340.6801,3922030080.0,5258187679857.408,2011-05-18
1342.4,1346.8199,1336.36,1343.6,3626109952.0,4872041331507.199,2011-05-19
1342.0,1342.0,1330.67,1333.27,4066020096.0,5421102613393.92,2011-05-20
1333.0699,1333.0699,1312.88,1317.37,3255579904.0,4288803298132.4795,2011-05-23
1317.7,1323.72,1313.87,1316.28,3846249984.0,5062741928939.52,2011-05-24
1316.36,1325.86,1311.8,1320.47,4109669888.0,5426695797007.36,2011-05-25
1320.64,1328.51,1314.41,1325.6899,3259470080.0,4321046564408.1924,2011-05-26
1325.6899,1334.62,1325.6899,1331.1,3124559872.0,4159101645619.1997,2011-05-27
1331.1,1345.2,1331.1,1345.2,4696240128.0,6317382220185.601,2011-05-31
1345.2,1345.2,1313.71,1314.55,4241090048.0,5575124922598.399,2011-06-01
1314.55,1318.03,1305.61,1312.9399,3762170112.0,4939503250632.27,2011-06-02
1312.9399,1312.9399,1297.9,1300.16,3505029888.0,4557099659182.08,2011-06-03
1300.26,1300.26,1284.72,1286.17,3555980032.0,4573594837757.44,2011-06-06
1286.3101,1296.22,1284.74,1284.9399,3846249984.0,4942200069815.962,2011-06-07
1284.63,1287.04,1277.42,1279.5601,3970810112.0,5080890183991.73,2011-06-08
1279.63,1294.54,1279.63,1289.0,3332509952.0,4295605328128.0,2011-06-09
1288.6,1288.6,1268.28,1270.98,3846249984.0,4888506804664.32,2011-06-10
1271.3101,1277.04,1265.64,1271.83,4132519936.0,5255862830202.88,2011-06-13
1272.22,1292.5,1272.22,1287.87,3500280064.0,4507905686023.68,2011-06-14
1287.87,1287.87,1261.9,1265.42,4070500096.0,5150892231480.32,2011-06-15
1265.53,1274.11,1258.0699,1267.64,3846249984.0,4875660329717.761,2011-06-16
1268.58,1279.8199,1267.4,1271.5,4916460032.0,6251278930688.0,2011-06-17
1271.5,1280.42,1267.5601,1278.36,3464659968.0,4429082716692.4795,2011-06-20
1278.4,1297.62,1278.4,1295.52,4056150016.0,5254823468728.32,2011-06-21
1295.48,1298.61,1286.79,1287.14,3718419968.0,4786127077611.5205,2011-06-22
1286.6,1286.6,1262.87,1283.5,4983450112.0,6396258218752.0,2011-06-23
1283.04,1283.9301,1267.24,1268.45,3665339904.0,4649300401228.8,2011-06-24
1268.4399,1284.91,1267.53,1280.1,3479069952.0,4453557445555.199,2011-06-27
1280.21,1296.8,1280.21,1296.67,3681499904.0,4773690480519.681,2011-06-28
1296.85,1309.21,1296.85,1307.41,4347539968.0,5684017229562.88,2011-06-29
1307.64,1321.97,1307.64,1320.64,4200499968.0,5547348277739.5205,2011-06-30
1320.64,1341.01,1318.1801,1339.67,3796930048.0,5086633277404.16,2011-07-01
1339.59,1340.89,1334.3,1337.88,3722319872.0,4980017310351.36,2011-07-05
1337.5601,1340.9399,1330.92,1339.22,3564189952.0,4773234467517.44,2011-07-06
